question_id,book_id,book,chapter,verse_reference,verse_start,difficulty,difficulty_rank,question_type,ui_type,question,option_a,option_b,option_c,option_d,correct_option,correct_answer,accepted_answers,explanation,fact_id,variant_index,tags,translation,source_mode,source_url,review_status,active
PRO-24-EX-025,PRO,Proverbs,24,Proverbs 24:10;21;1,10;21;1,Extreme,4,triple_reference_match,single_select,Match all three teachings to their references. 1) Giving way under pressure is treated as evidence of limited strength. 2) The learner is told to fear the LORD and the king and avoid rebellious change. 3) The chapter opens by warning against envying wicked people.,1→Proverbs 24:10; 2→Proverbs 24:1; 3→Proverbs 24:21,1→Proverbs 24:21; 2→Proverbs 24:10; 3→Proverbs 24:1,1→Proverbs 24:1; 2→Proverbs 24:21; 3→Proverbs 24:10,1→Proverbs 24:10; 2→Proverbs 24:21; 3→Proverbs 24:1,D,1→Proverbs 24:10; 2→Proverbs 24:21; 3→Proverbs 24:1,1→Proverbs 24:10; 2→Proverbs 24:21; 3→Proverbs 24:1,1 maps to Proverbs 24:10; 2 maps to Proverbs 24:21; 3 maps to Proverbs 24:1.,PRO-24-F05|PRO-24-F08|PRO-24-F01,3,adversity;strength;authority;fear;envy;evil,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+24&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-001,PRO,Proverbs,25,Proverbs 25:1,1,Easy,1,direct_fact,single_select,Whose men copied the Proverbs of Solomon in this section?,Dross,King Hezekiah's men,Being told to come up higher,Searching out a matter,B,King Hezekiah's men,King Hezekiah's men,This collection is identified as Solomon's proverbs copied by Hezekiah's men. See Proverbs 25:1.,PRO-25-F01,1,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-002,PRO,Proverbs,25,Proverbs 25:2,2,Easy,1,direct_fact,single_select,What is described as the glory of kings?,Being told to come up higher,Searching out a matter,King Hezekiah's men,Dross,B,Searching out a matter,Searching out a matter,Kings are honored by investigating matters that are concealed. See Proverbs 25:2.,PRO-25-F02,1,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-003,PRO,Proverbs,25,Proverbs 25:4,4,Easy,1,direct_fact,single_select,What must be removed from silver for a vessel to be produced?,Searching out a matter,Being told to come up higher,Dross,King Hezekiah's men,C,Dross,Dross,Removing impurities from silver illustrates purification. See Proverbs 25:4.,PRO-25-F03,1,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-004,PRO,Proverbs,25,Proverbs 25:7,7,Easy,1,direct_fact,single_select,What invitation is better than being humiliated before a prince?,Searching out a matter,Dross,Being told to come up higher,King Hezekiah's men,C,Being told to come up higher,Being told to come up higher,Humility in royal presence is preferred to self-promotion followed by demotion. See Proverbs 25:7.,PRO-25-F04,1,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-005,PRO,Proverbs,25,Proverbs 25:11,11,Easy,1,direct_fact,single_select,What fruit is used in the image of a well-timed word?,King Hezekiah's men,Apples,Searching out a matter,Dross,B,Apples,Apples,A fitting word is pictured using valuable fruit and silver imagery. See Proverbs 25:11.,PRO-25-F05,1,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-006,PRO,Proverbs,25,Proverbs 25:13,13,Easy,1,direct_fact,single_select,What weather image describes a faithful messenger?,Searching out a matter,Dross,Cold snow in harvest time,King Hezekiah's men,C,Cold snow in harvest time,Cold snow in harvest time,A reliable messenger is compared with refreshing coolness during harvest. See Proverbs 25:13.,PRO-25-F06,1,messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-007,PRO,Proverbs,25,Proverbs 25:14,14,Easy,1,direct_fact,single_select,What weather image describes someone who boasts of a gift he never gives?,Searching out a matter,King Hezekiah's men,Dross,Clouds and wind without rain,D,Clouds and wind without rain,Clouds and wind without rain,Empty promises are pictured as rain clouds that produce no rain. See Proverbs 25:14.,PRO-25-F07,1,boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-008,PRO,Proverbs,25,Proverbs 25:16,16,Easy,1,direct_fact,single_select,How should a person eat honey after finding it?,King Hezekiah's men,Searching out a matter,Only enough,Dross,C,Only enough,Only enough,Even something good like honey calls for moderation. See Proverbs 25:16.,PRO-25-F08,1,self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-009,PRO,Proverbs,25,Proverbs 25:21,21,Easy,1,direct_fact,single_select,What should be given to a hungry enemy?,Searching out a matter,Bread,King Hezekiah's men,Dross,B,Bread,Bread,The chapter instructs active kindness toward an enemy in need. See Proverbs 25:21.,PRO-25-F09,1,enemy;kindness,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-010,PRO,Proverbs,25,Proverbs 25:28,28,Easy,1,direct_fact,single_select,What is a person without self-control compared with?,King Hezekiah's men,Searching out a matter,A city with broken-down walls,Dross,C,A city with broken-down walls,A city with broken-down walls,Lack of self-control is pictured as an undefended city. See Proverbs 25:28.,PRO-25-F10,1,self_control;city,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-011,PRO,Proverbs,25,Proverbs 25:1,1,Easy,1,true_false,single_select,True or false: This collection is identified as Solomon's proverbs copied by Hezekiah's men.,True,False,,,A,True,True|T,This matches Proverbs 25:1.,PRO-25-F01,2,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-012,PRO,Proverbs,25,Proverbs 25:2,2,Easy,1,true_false,single_select,True or false: Kings are honored by investigating matters that are concealed.,True,False,,,A,True,True|T,This matches Proverbs 25:2.,PRO-25-F02,2,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-013,PRO,Proverbs,25,Proverbs 25:4,4,Easy,1,true_false,single_select,True or false: Removing impurities from silver illustrates purification.,True,False,,,A,True,True|T,This matches Proverbs 25:4.,PRO-25-F03,2,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-014,PRO,Proverbs,25,Proverbs 25:7,7,Easy,1,true_false,single_select,True or false: Humility in royal presence is preferred to self-promotion followed by demotion.,True,False,,,A,True,True|T,This matches Proverbs 25:7.,PRO-25-F04,2,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-015,PRO,Proverbs,25,Proverbs 25:11,11,Easy,1,true_false,single_select,True or false: A fitting word is pictured using valuable fruit and silver imagery.,True,False,,,A,True,True|T,This matches Proverbs 25:11.,PRO-25-F05,2,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-016,PRO,Proverbs,25,Proverbs 25:13,13,Easy,1,true_false,single_select,True or false: A reliable messenger is compared with refreshing coolness during harvest.,True,False,,,A,True,True|T,This matches Proverbs 25:13.,PRO-25-F06,2,messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-017,PRO,Proverbs,25,Proverbs 25:14,14,Easy,1,true_false,single_select,True or false: Empty promises are pictured as rain clouds that produce no rain.,True,False,,,A,True,True|T,This matches Proverbs 25:14.,PRO-25-F07,2,boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-018,PRO,Proverbs,25,Proverbs 25:16,16,Easy,1,true_false,single_select,True or false: Even something good like honey calls for moderation.,True,False,,,A,True,True|T,This matches Proverbs 25:16.,PRO-25-F08,2,self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-019,PRO,Proverbs,25,Proverbs 25:21,21,Easy,1,true_false,single_select,True or false: The chapter instructs active kindness toward an enemy in need.,True,False,,,A,True,True|T,This matches Proverbs 25:21.,PRO-25-F09,2,enemy;kindness,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-020,PRO,Proverbs,25,Proverbs 25:28,28,Easy,1,true_false,single_select,True or false: Lack of self-control is pictured as an undefended city.,True,False,,,A,True,True|T,This matches Proverbs 25:28.,PRO-25-F10,2,self_control;city,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-021,PRO,Proverbs,25,Proverbs 25:1,1,Easy,1,short_answer,text,Whose men copied the Proverbs of Solomon in this section?,,,,,,King Hezekiah's men,King Hezekiah's men,This collection is identified as Solomon's proverbs copied by Hezekiah's men. See Proverbs 25:1.,PRO-25-F01,3,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-022,PRO,Proverbs,25,Proverbs 25:2,2,Easy,1,short_answer,text,What is described as the glory of kings?,,,,,,Searching out a matter,Searching out a matter,Kings are honored by investigating matters that are concealed. See Proverbs 25:2.,PRO-25-F02,3,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-023,PRO,Proverbs,25,Proverbs 25:4,4,Easy,1,short_answer,text,What must be removed from silver for a vessel to be produced?,,,,,,Dross,Dross,Removing impurities from silver illustrates purification. See Proverbs 25:4.,PRO-25-F03,3,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-024,PRO,Proverbs,25,Proverbs 25:7,7,Easy,1,short_answer,text,What invitation is better than being humiliated before a prince?,,,,,,Being told to come up higher,Being told to come up higher,Humility in royal presence is preferred to self-promotion followed by demotion. See Proverbs 25:7.,PRO-25-F04,3,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-EZ-025,PRO,Proverbs,25,Proverbs 25:11,11,Easy,1,short_answer,text,What fruit is used in the image of a well-timed word?,,,,,,Apples,Apples,A fitting word is pictured using valuable fruit and silver imagery. See Proverbs 25:11.,PRO-25-F05,3,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-001,PRO,Proverbs,25,Proverbs 25:1,1,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:7,Proverbs 25:2,Proverbs 25:1,Proverbs 25:4,C,Proverbs 25:1,Proverbs 25:1,The matching reference is Proverbs 25:1.,PRO-25-F01,1,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-002,PRO,Proverbs,25,Proverbs 25:2,2,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? Kings are honored by investigating matters that are concealed.,Proverbs 25:4,Proverbs 25:1,Proverbs 25:7,Proverbs 25:2,D,Proverbs 25:2,Proverbs 25:2,The matching reference is Proverbs 25:2.,PRO-25-F02,1,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-003,PRO,Proverbs,25,Proverbs 25:4,4,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? Removing impurities from silver illustrates purification.,Proverbs 25:2,Proverbs 25:1,Proverbs 25:7,Proverbs 25:4,D,Proverbs 25:4,Proverbs 25:4,The matching reference is Proverbs 25:4.,PRO-25-F03,1,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-004,PRO,Proverbs,25,Proverbs 25:7,7,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? Humility in royal presence is preferred to self-promotion followed by demotion.,Proverbs 25:7,Proverbs 25:1,Proverbs 25:4,Proverbs 25:2,A,Proverbs 25:7,Proverbs 25:7,The matching reference is Proverbs 25:7.,PRO-25-F04,1,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-005,PRO,Proverbs,25,Proverbs 25:11,11,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? A fitting word is pictured using valuable fruit and silver imagery.,Proverbs 25:1,Proverbs 25:4,Proverbs 25:11,Proverbs 25:2,C,Proverbs 25:11,Proverbs 25:11,The matching reference is Proverbs 25:11.,PRO-25-F05,1,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-006,PRO,Proverbs,25,Proverbs 25:13,13,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? A reliable messenger is compared with refreshing coolness during harvest.,Proverbs 25:4,Proverbs 25:1,Proverbs 25:2,Proverbs 25:13,D,Proverbs 25:13,Proverbs 25:13,The matching reference is Proverbs 25:13.,PRO-25-F06,1,messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-007,PRO,Proverbs,25,Proverbs 25:14,14,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? Empty promises are pictured as rain clouds that produce no rain.,Proverbs 25:4,Proverbs 25:1,Proverbs 25:2,Proverbs 25:14,D,Proverbs 25:14,Proverbs 25:14,The matching reference is Proverbs 25:14.,PRO-25-F07,1,boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-008,PRO,Proverbs,25,Proverbs 25:16,16,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? Even something good like honey calls for moderation.,Proverbs 25:4,Proverbs 25:16,Proverbs 25:2,Proverbs 25:1,B,Proverbs 25:16,Proverbs 25:16,The matching reference is Proverbs 25:16.,PRO-25-F08,1,self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-009,PRO,Proverbs,25,Proverbs 25:21,21,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? The chapter instructs active kindness toward an enemy in need.,Proverbs 25:4,Proverbs 25:2,Proverbs 25:1,Proverbs 25:21,D,Proverbs 25:21,Proverbs 25:21,The matching reference is Proverbs 25:21.,PRO-25-F09,1,enemy;kindness,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-010,PRO,Proverbs,25,Proverbs 25:28,28,Medium,2,reference_lookup,single_select,Which reference in Proverbs 25 is associated with this teaching? Lack of self-control is pictured as an undefended city.,Proverbs 25:1,Proverbs 25:4,Proverbs 25:28,Proverbs 25:2,C,Proverbs 25:28,Proverbs 25:28,The matching reference is Proverbs 25:28.,PRO-25-F10,1,self_control;city,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-011,PRO,Proverbs,25,Proverbs 25:1,1,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:1?,Removing impurities from silver illustrates purification.,Kings are honored by investigating matters that are concealed.,Humility in royal presence is preferred to self-promotion followed by demotion.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,D,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,PRO-25-F01,2,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-012,PRO,Proverbs,25,Proverbs 25:2,2,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:2?,Humility in royal presence is preferred to self-promotion followed by demotion.,Kings are honored by investigating matters that are concealed.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Removing impurities from silver illustrates purification.,B,Kings are honored by investigating matters that are concealed.,Kings are honored by investigating matters that are concealed.,Kings are honored by investigating matters that are concealed.,PRO-25-F02,2,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-013,PRO,Proverbs,25,Proverbs 25:4,4,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:4?,Humility in royal presence is preferred to self-promotion followed by demotion.,Removing impurities from silver illustrates purification.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Kings are honored by investigating matters that are concealed.,B,Removing impurities from silver illustrates purification.,Removing impurities from silver illustrates purification.,Removing impurities from silver illustrates purification.,PRO-25-F03,2,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-014,PRO,Proverbs,25,Proverbs 25:7,7,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:7?,Removing impurities from silver illustrates purification.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Kings are honored by investigating matters that are concealed.,Humility in royal presence is preferred to self-promotion followed by demotion.,D,Humility in royal presence is preferred to self-promotion followed by demotion.,Humility in royal presence is preferred to self-promotion followed by demotion.,Humility in royal presence is preferred to self-promotion followed by demotion.,PRO-25-F04,2,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-015,PRO,Proverbs,25,Proverbs 25:11,11,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:11?,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,A fitting word is pictured using valuable fruit and silver imagery.,Kings are honored by investigating matters that are concealed.,Removing impurities from silver illustrates purification.,B,A fitting word is pictured using valuable fruit and silver imagery.,A fitting word is pictured using valuable fruit and silver imagery.,A fitting word is pictured using valuable fruit and silver imagery.,PRO-25-F05,2,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-016,PRO,Proverbs,25,Proverbs 25:13,13,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:13?,A reliable messenger is compared with refreshing coolness during harvest.,Removing impurities from silver illustrates purification.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Kings are honored by investigating matters that are concealed.,A,A reliable messenger is compared with refreshing coolness during harvest.,A reliable messenger is compared with refreshing coolness during harvest.,A reliable messenger is compared with refreshing coolness during harvest.,PRO-25-F06,2,messenger;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-017,PRO,Proverbs,25,Proverbs 25:14,14,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:14?,Kings are honored by investigating matters that are concealed.,Empty promises are pictured as rain clouds that produce no rain.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Removing impurities from silver illustrates purification.,B,Empty promises are pictured as rain clouds that produce no rain.,Empty promises are pictured as rain clouds that produce no rain.,Empty promises are pictured as rain clouds that produce no rain.,PRO-25-F07,2,boasting;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-018,PRO,Proverbs,25,Proverbs 25:16,16,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:16?,Kings are honored by investigating matters that are concealed.,Removing impurities from silver illustrates purification.,Even something good like honey calls for moderation.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,C,Even something good like honey calls for moderation.,Even something good like honey calls for moderation.,Even something good like honey calls for moderation.,PRO-25-F08,2,self_control;food,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-019,PRO,Proverbs,25,Proverbs 25:21,21,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:21?,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Kings are honored by investigating matters that are concealed.,The chapter instructs active kindness toward an enemy in need.,Removing impurities from silver illustrates purification.,C,The chapter instructs active kindness toward an enemy in need.,The chapter instructs active kindness toward an enemy in need.,The chapter instructs active kindness toward an enemy in need.,PRO-25-F09,2,enemy;kindness,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-020,PRO,Proverbs,25,Proverbs 25:28,28,Medium,2,statement_match,single_select,Which paraphrased teaching best matches Proverbs 25:28?,Lack of self-control is pictured as an undefended city.,Kings are honored by investigating matters that are concealed.,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Removing impurities from silver illustrates purification.,A,Lack of self-control is pictured as an undefended city.,Lack of self-control is pictured as an undefended city.,Lack of self-control is pictured as an undefended city.,PRO-25-F10,2,self_control;city,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-021,PRO,Proverbs,25,Proverbs 25:1,1,Medium,2,short_answer,text,Give the key answer from Proverbs 25:1: Whose men copied the Proverbs of Solomon in this section?,,,,,,King Hezekiah's men,King Hezekiah's men,This collection is identified as Solomon's proverbs copied by Hezekiah's men.,PRO-25-F01,3,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-022,PRO,Proverbs,25,Proverbs 25:2,2,Medium,2,short_answer,text,Give the key answer from Proverbs 25:2: What is described as the glory of kings?,,,,,,Searching out a matter,Searching out a matter,Kings are honored by investigating matters that are concealed.,PRO-25-F02,3,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-023,PRO,Proverbs,25,Proverbs 25:4,4,Medium,2,short_answer,text,Give the key answer from Proverbs 25:4: What must be removed from silver for a vessel to be produced?,,,,,,Dross,Dross,Removing impurities from silver illustrates purification.,PRO-25-F03,3,purity;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-024,PRO,Proverbs,25,Proverbs 25:7,7,Medium,2,short_answer,text,Give the key answer from Proverbs 25:7: What invitation is better than being humiliated before a prince?,,,,,,Being told to come up higher,Being told to come up higher,Humility in royal presence is preferred to self-promotion followed by demotion.,PRO-25-F04,3,humility;king,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-MD-025,PRO,Proverbs,25,Proverbs 25:11,11,Medium,2,short_answer,text,Give the key answer from Proverbs 25:11: What fruit is used in the image of a well-timed word?,,,,,,Apples,Apples,A fitting word is pictured using valuable fruit and silver imagery.,PRO-25-F05,3,speech;imagery,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-001,PRO,Proverbs,25,Proverbs 25:1,1,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:1 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:1 — Kings are honored by investigating matters that are concealed.,Proverbs 25:1 — Humility in royal presence is preferred to self-promotion followed by demotion.,Proverbs 25:1 — Removing impurities from silver illustrates purification.,A,Proverbs 25:1 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:1 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:1 is the matching reference for this teaching.,PRO-25-F01,1,authorship;history,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
PRO-25-HD-002,PRO,Proverbs,25,Proverbs 25:2,2,Hard,3,pair_match,single_select,Which reference-and-teaching pairing is correctly matched in Proverbs 25?,Proverbs 25:2 — Removing impurities from silver illustrates purification.,Proverbs 25:2 — Kings are honored by investigating matters that are concealed.,Proverbs 25:2 — This collection is identified as Solomon's proverbs copied by Hezekiah's men.,Proverbs 25:2 — Humility in royal presence is preferred to self-promotion followed by demotion.,B,Proverbs 25:2 — Kings are honored by investigating matters that are concealed.,Proverbs 25:2 — Kings are honored by investigating matters that are concealed.,Proverbs 25:2 is the matching reference for this teaching.,PRO-25-F02,1,king;knowledge,NKJV,Paraphrased from NKJV reference; no bulk verse text stored,https://www.biblegateway.com/passage/?search=Proverbs+25&version=NKJV,source-grounded-v1,TRUE
